codes,wav_codes,transcript
1568,6560695139341019589.wav,"Kodayake ana amfani da shi ko'ina, musamman tsakanin waɗanda ba Romani ba, kalmar “Gypsy” galibi ana ɗaukarta abin ƙyama ne saboda ƙungiyoyinta da ra'ayoyi marasa kyau da ra'ayoyi marasa kyau game da mutanen Romani."
1562,18446656806829125305.wav,"Wannan ya zama aikin gama gari, sai ƙarfe ya haifar da ƙarin lalacewa a ƙafafun katako na kekunan."
1580,16321914061246521415.wav,"A duk faɗin Amurka, akwai kusan rahoto 400,000 na cutar Multiple Sclerosis (MS), abinda ya sa ta zama ja-gaba cikin ciwukan sadarwa a jiki ga matasa da masu shekaru tsaka-tsaki."
1580,4551992487610590216.wav,"A duk faɗin Amurka, akwai kusan rahoto 400,000 na cutar Multiple Sclerosis (MS), abinda ya sa ta zama ja-gaba cikin ciwukan sadarwa a jiki ga matasa da masu shekaru tsaka-tsaki."
1580,12839975688552366865.wav,"A duk faɗin Amurka, akwai kusan rahoto 400,000 na cutar Multiple Sclerosis (MS), abinda ya sa ta zama ja-gaba cikin ciwukan sadarwa a jiki ga matasa da masu shekaru tsaka-tsaki."
1583,18303377146733332968.wav,Ta kai ga wannan matsayin ne saboda yawan tofa albarkatun bakin mutane tare da kwarin gwiwa wanda maza da mata ke rokar cewa amfani da magungunan hana haihuwa sun zama dole.
1583,10541695474305773697.wav,Ta kai ga wannan matsayin ne saboda yawan tofa albarkatun bakin mutane tare da kwarin gwiwa wanda maza da mata ke rokar cewa amfani da magungunan hana haihuwa sun zama dole.
1648,7322674602519749102.wav,"Babu wani daji mai girma a ƙasar Kan'ana, saboda haka katako yana da tsada."
1648,9588839003077698319.wav,"Babu wani daji mai girma a ƙasar Kan'ana, saboda haka katako yana da tsada."
1595,934390767419534232.wav,"Buddhist na Tibet ya dogara ne da koyarwar Buddha, amma hanyar mahayana da ta hanyar fasahar India da yawa sun ninka ta."
1595,2050443754370244411.wav,"Buddhist na Tibet ya dogara ne da koyarwar Buddha, amma hanyar mahayana da ta hanyar fasahar India da yawa sun ninka ta."
1517,7290783087409747407.wav,Bincike a kan na’urorin mutum mutumi ya jibanci saka na’urori aiki wanda ke bukatar basira kafin aikata su.
1517,1634362865798809180.wav,Bincike a kan na’urorin mutum mutumi ya jibanci saka na’urori aiki wanda ke bukatar basira kafin aikata su.
1517,1758234354643584570.wav,Bincike a kan na’urorin mutum mutumi ya jibanci saka na’urori aiki wanda ke bukatar basira kafin aikata su.
1616,14899306207310425904.wav,Ilimin kimiyya yanzu ya nuna cewa wannan babban tattalin arzikin carbon ya lalata biosphere daga ɗayan ƙasashe masu tabbatacce waɗanda suke tallafawa cigaban ɗan adam shekaru miliyan biyu da suka gabata.
1616,8289370728357901781.wav,Ilimin kimiyya yanzu ya nuna cewa wannan babban tattalin arzikin carbon ya lalata biosphere daga ɗayan ƙasashe masu tabbatacce waɗanda suke tallafawa cigaban ɗan adam shekaru miliyan biyu da suka gabata.
1577,12177478290904146540.wav,"Na kasa fahimtar abin, hakika babu adalci a ciki."
1577,2975444206289362098.wav,"Na kasa fahimtar abin, hakika babu adalci a ciki."
1577,11811410494237242296.wav,"Na kasa fahimtar abin, hakika babu adalci a ciki."
1657,14950905947048040033.wav,Duk wani gyara ko buƙata za a tura ta wurin jami’in tafiye-tafiye da farko ba kai tsaye zuwa otal ba.
1657,1702290409786953475.wav,Duk wani gyara ko buƙata za a tura ta wurin jami’in tafiye-tafiye da farko ba kai tsaye zuwa otal ba.
1545,17023132516246239988.wav,Kori na iya kasancewa “busasshe” ko “mai ruwa” abinda ya danganta da yawan ruwan da ke jikinsa.
1545,15362452495148439472.wav,Kori na iya kasancewa “busasshe” ko “mai ruwa” abinda ya danganta da yawan ruwan da ke jikinsa.
1545,4346935986948189513.wav,Kori na iya kasancewa “busasshe” ko “mai ruwa” abinda ya danganta da yawan ruwan da ke jikinsa.
1579,14104906306448025811.wav,"An yi kashedin cewa babu tabbacin cewa duk wani mataki da za’a dauka a kasar Iraki a yanzu zai iya maganin yakin banbance banbance darika, karuwar rikici ko ma dosar rashin doka da oda."
1579,15594112950634815656.wav,"An yi kashedin cewa babu tabbacin cewa duk wani mataki da za’a dauka a kasar Iraki a yanzu zai iya maganin yakin banbance banbance darika, karuwar rikici ko ma dosar rashin doka da oda."
1652,7033211039098195759.wav,Babban addini a Moldova shine Kiristocin aqidah.
1652,13529543232029818146.wav,Babban addini a Moldova shine Kiristocin aqidah.
1652,17472873102789455488.wav,Babban addini a Moldova shine Kiristocin aqidah.
1614,17700973976709723883.wav,"Suna iya gani sosai cikin duhu tare da ganin na dare, kuma suna tafiya cikin sanɗa. Kyanwar daji na farautar abin farautar su ta hanyar sajewa da wurin da su ke sannan su dirar wa abin farautar su."
1586,2946753159788381888.wav,"Na farko ita ce Slalom, inda ta samu nasarar Ba ta inarshe ba a wasanninta na farko. 36 daga cikin gasa 116 sun sami irin wannan sakamakon a wannan tseren."
1586,17418477508484576262.wav,"Na farko ita ce Slalom, inda ta samu nasarar Ba ta inarshe ba a wasanninta na farko. 36 daga cikin gasa 116 sun sami irin wannan sakamakon a wannan tseren."
1600,18268305995291525676.wav,"Misalin ire-iren ayyukan sun hada farauta, kama kifi, yin hoto, kallon tsuntsaye da kuma ziyartar wurin hutawa da kuma koyan ilimi game da labarin muhallin."
1600,3282485887944228207.wav,"Misalin ire-iren ayyukan sun hada farauta, kama kifi, yin hoto, kallon tsuntsaye da kuma ziyartar wurin hutawa da kuma koyan ilimi game da labarin muhallin."
1600,1834489522321362538.wav,"Misalin ire-iren ayyukan sun hada farauta, kama kifi, yin hoto, kallon tsuntsaye da kuma ziyartar wurin hutawa da kuma koyan ilimi game da labarin muhallin."
1618,7179664659227190921.wav,"Yankin arewacin ko Sentinel Range yana da tsaunukan tsaunuka mafi girma na Antarctica, Vinson Massif, wanda yake hawa sama a tsaunin 4892 m Mount Vinson."
1618,6199601345179334550.wav,"Yankin arewacin ko Sentinel Range yana da tsaunukan tsaunuka mafi girma na Antarctica, Vinson Massif, wanda yake hawa sama a tsaunin 4892 m Mount Vinson."
1629,1717567987938286759.wav,"Wasu rahotanni sun kai adadin mutuwan zuwa takwas, kuma tabbatacciyar rahoto na tabbatar da cewa mutum 30 suka ji rauni; amma ba a san adadin ƙarshe ba."
1632,12404458139939625945.wav,"Ya kamata mata su gane cewa bambamcin al’ada na iya haifar da sakamako wanda za’a gani kaman cin zarafi da bi wanda ba a sani ba, kama da hannu, da makamancin su.."
1632,7024851589676198474.wav,"Ya kamata mata su gane cewa bambamcin al’ada na iya haifar da sakamako wanda za’a gani kaman cin zarafi da bi wanda ba a sani ba, kama da hannu, da makamancin su.."
1632,643779159010502639.wav,"Ya kamata mata su gane cewa bambamcin al’ada na iya haifar da sakamako wanda za’a gani kaman cin zarafi da bi wanda ba a sani ba, kama da hannu, da makamancin su.."
1511,1442212811444784199.wav,"Ba da dadewa ba, jami'an da ke sanye da kayan aikin kwantar tarzoma suka shiga yankin sun kore yan fursunan da barkonon tsohuwa."
1511,16031342762100719348.wav,"Ba da dadewa ba, jami'an da ke sanye da kayan aikin kwantar tarzoma suka shiga yankin sun kore yan fursunan da barkonon tsohuwa."
1518,9951671388779790182.wav,"Wani tsohon dan sanda na Philippines ya tsare mutanen da ke yawon bude ido a Hong Kong ta hanyar satar motar bas din su a Manila, babban birnin Philippines."
1518,5920757882316326261.wav,"Wani tsohon dan sanda na Philippines ya tsare mutanen da ke yawon bude ido a Hong Kong ta hanyar satar motar bas din su a Manila, babban birnin Philippines."
1559,11495923576438887381.wav,Furuci yana da ɗan sauƙi a cikin Italiyanci tunda yawancin kalmomi ana furta daidai yadda ake rubuta suu
1554,18322986387379764947.wav,"Ya ce, ya gina ƙararrawar ƙofa ta WiFi."
1610,1199085062904251770.wav,"Irin waɗannan abubuwa sun zama horo daban, waɗanda ke mai da hankali kan samar da mafita ga matsalolin rayuwa."
1565,321972397415949798.wav,Babbar manufar kimiyya ita ce gano yadda duniya ke wanzuwa ta hanyar kimiyya. Alal hakika wannan hanya ta bincike ita ce ke yin jagora ga mafi yawan bincike na kimiyya.
1565,7805533613251885311.wav,Babbar manufar kimiyya ita ce gano yadda duniya ke wanzuwa ta hanyar kimiyya. Alal hakika wannan hanya ta bincike ita ce ke yin jagora ga mafi yawan bincike na kimiyya.
1565,18344789381459067868.wav,Babbar manufar kimiyya ita ce gano yadda duniya ke wanzuwa ta hanyar kimiyya. Alal hakika wannan hanya ta bincike ita ce ke yin jagora ga mafi yawan bincike na kimiyya.
1626,7058416176167925006.wav,"Wanda ya lashe lambar zinare a gasar Olympics ya kamata ne ya yi iyo a tseren mita 100 da 200 kuma a cikin wasanni uku a wasannin Commonwealth, amma saboda korafin da ya yi ya nuna shakku kan lafiyar sa."
1619,12995766350144165996.wav,"Ko da yake, ana nuna galibin alamomin ana nuna su Katalanci sakamakon bisa doka shi ne yaren hukumana farko."
1537,11040657459138523578.wav,Za ka iya ganin dalar a cikin duhu kuma za ka iya ganin su a tsanake kafin shirin ya fara.
1537,6018248318481441489.wav,Za ka iya ganin dalar a cikin duhu kuma za ka iya ganin su a tsanake kafin shirin ya fara.
1526,13288206165319463466.wav,"Idan ka ziyarci nahiyar Arctic ko Antarctica a lokacin hunturu zaka tsinkayi daren sanyi, wanda a lokacinsa rana bata fitowa."
1526,2740088827564446093.wav,"Idan ka ziyarci nahiyar Arctic ko Antarctica a lokacin hunturu zaka tsinkayi daren sanyi, wanda a lokacinsa rana bata fitowa."
1641,14237990542982531266.wav,Dazuzzukan ba kawai daji ne mai surkukiyar bishiyoyi da laka ba kawai - sun kunshi daya daga cikin daji mai duhu da su ka rage wanda ya mamayi yankin Gangetic.
1593,11321429069040044610.wav,"Daga karshe, an sauya tayoyin katako da na karfe. A cikin 1767 an kaddamar da farkon hanyar jirgin kasa kerar karfe."
1567,2352049533755893410.wav,Gasar wasannin mafi girma a shekara ana yin ta ne a watan Disamba a filayen wasan ƙwallon dawakai da ke Las Cantas.
1640,9001252112237755898.wav,"A wajaje masu kankara, ko sanyi halin jiki na zama matsakaici ne a kasashe da yawa, kuma cinkoso na cigabawa ne ba tare da tsayawa ba."
1640,1625364863779235872.wav,"A wajaje masu kankara, ko sanyi halin jiki na zama matsakaici ne a kasashe da yawa, kuma cinkoso na cigabawa ne ba tare da tsayawa ba."
1640,763907718470523284.wav,"A wajaje masu kankara, ko sanyi halin jiki na zama matsakaici ne a kasashe da yawa, kuma cinkoso na cigabawa ne ba tare da tsayawa ba."
1627,11974962637402752899.wav,"Cikin abubuwan da ake ci a tsohuwar daular Rum, ba zai kasance abincin da ya zo Turai daga Amurka ba ko kuma daga Asia a karnonin da su ka zo daga baya."
1627,17586522057380187233.wav,"Cikin abubuwan da ake ci a tsohuwar daular Rum, ba zai kasance abincin da ya zo Turai daga Amurka ba ko kuma daga Asia a karnonin da su ka zo daga baya."
1609,16178341172185603021.wav,"Robin Uthapa ya ci makunan wasan kriket mafi sama, guduwa 70 cikin kawai ƙwallaye 41 ta hanyar bugawa huɗu guda 11 da kuma shida guda 2."
1656,11862597194037809117.wav,‘Yan sanda sun ce da alama gawar ta kai tsawon kwana daya a wurin.
1656,3951159367176908355.wav,‘Yan sanda sun ce da alama gawar ta kai tsawon kwana daya a wurin.
1514,3433014114430458416.wav,"Lokacin da fada ya barke bayan an kai wadanda suka ji rauni zuwa asibiti, kusan sauran fursunoni 40 da suka rage sun zauna a farfajiyar kuma sun ki komawa dakinsu."
1514,6946441986871402797.wav,"Lokacin da fada ya barke bayan an kai wadanda suka ji rauni zuwa asibiti, kusan sauran fursunoni 40 da suka rage sun zauna a farfajiyar kuma sun ki komawa dakinsu."
1514,17801067839504354090.wav,"Lokacin da fada ya barke bayan an kai wadanda suka ji rauni zuwa asibiti, kusan sauran fursunoni 40 da suka rage sun zauna a farfajiyar kuma sun ki komawa dakinsu."
1633,10403460126806275266.wav,"A cikin wannan na’urar sufuri mai sauyawa kowa na da alaka da juna tare da tallafawa, tsarin sufuri ne wanda ya dogara da motocin daidaikun mutane."
1633,10981349753509921173.wav,"A cikin wannan na’urar sufuri mai sauyawa kowa na da alaka da juna tare da tallafawa, tsarin sufuri ne wanda ya dogara da motocin daidaikun mutane."
1571,7180947913751723809.wav,Larabawa kuma sun shigo da Musulunci zuwa kasashe kuma ya yi tasiri sosai Comoros da Mayotte.
1571,8622945153220514318.wav,Larabawa kuma sun shigo da Musulunci zuwa kasashe kuma ya yi tasiri sosai Comoros da Mayotte.
1576,15048827375138147722.wav,"Hanya koyaushe za ta rufe dukkan batutuwan da aka tattauna a nan cikin mafi cikakken bayani, yawanci tare da ƙwarewar aiki."
1576,14627816502738137551.wav,"Hanya koyaushe za ta rufe dukkan batutuwan da aka tattauna a nan cikin mafi cikakken bayani, yawanci tare da ƙwarewar aiki."
1649,16929587449095923131.wav,"A Japan, sarkin ne ya shirya kungiyar siyasa na farko don kan sa kawai da wasu membobin da ke da martaba kewaye da kotun sarakuna.."
1649,15156003757109337632.wav,"A Japan, sarkin ne ya shirya kungiyar siyasa na farko don kan sa kawai da wasu membobin da ke da martaba kewaye da kotun sarakuna.."
1649,3725325170456222088.wav,"A Japan, sarkin ne ya shirya kungiyar siyasa na farko don kan sa kawai da wasu membobin da ke da martaba kewaye da kotun sarakuna.."
1587,3305569645117485833.wav,An ba da rahoton kamuwa da cutar na farko a wannan kakar a karshen Yuli.
1587,17756851643959053292.wav,An ba da rahoton kamuwa da cutar na farko a wannan kakar a karshen Yuli.
1558,6547365829115587469.wav,"Kafin wata ma’aikata ta zama mai kirkira, dole jagoranci ya samar da wata al’ada ta kirki da kuma musayar ilimi da tsarin koyo na ma’aikata."
1558,2299339907093408715.wav,"Kafin wata ma’aikata ta zama mai kirkira, dole jagoranci ya samar da wata al’ada ta kirki da kuma musayar ilimi da tsarin koyo na ma’aikata."
1528,9283353535346300316.wav,Waɗansu bukukuwan na da wurin sansani na musamman domin iyalai da ke da ƙananan yara.
1645,10672551815457404310.wav,Karfin barnansa ta shafe kowa daga sarki har na gama-gari.
1635,16422459521327057479.wav,"Za mu iya fara zaman nuna sabo ga muhalli, za mu iya shiga cikin yunƙurin inganta muhalli, kuma mu kan iya zama ‘yan gwagwarmaya don rage wahala nan gaba a wani mataki."
1635,5724404141684484098.wav,"Za mu iya fara zaman nuna sabo ga muhalli, za mu iya shiga cikin yunƙurin inganta muhalli, kuma mu kan iya zama ‘yan gwagwarmaya don rage wahala nan gaba a wani mataki."
1635,17985021920547894184.wav,"Za mu iya fara zaman nuna sabo ga muhalli, za mu iya shiga cikin yunƙurin inganta muhalli, kuma mu kan iya zama ‘yan gwagwarmaya don rage wahala nan gaba a wani mataki."
1631,10647831178029349649.wav,"Sabuwar Daula ta daulolin baya na Misra su na yaba yadda kakanninsu su ka giggina abubuwa na tarihi, wadanda ko a wancan lokacin sun haura shekaru dubu."
1631,5724670819769896117.wav,"Sabuwar Daula ta daulolin baya na Misra su na yaba yadda kakanninsu su ka giggina abubuwa na tarihi, wadanda ko a wancan lokacin sun haura shekaru dubu."
1540,9988065037965441384.wav,"A bisa ƙa’ida Budancin Tibet yana da sauƙi. Ya kunshi tsarin motsa jiki na Yoga, kadaicewa domin tunani da kuma bin tafarkin son kowa da komai."
1540,5966941832444175950.wav,"A bisa ƙa’ida Budancin Tibet yana da sauƙi. Ya kunshi tsarin motsa jiki na Yoga, kadaicewa domin tunani da kuma bin tafarkin son kowa da komai."
1612,11400045126021219535.wav,Ruwa na zubewa kan levee a sashi mai fadin kafa 100.
1564,1074952044173178551.wav,"Kila wasu marasa lafiya sun kamu da cutar a asibiti, Dokta Moll yana tsammani, kuma aƙalla biyu sun kasance ma'aikatan kiwon lafiya na asibiti."
1564,88932272869589702.wav,"Kila wasu marasa lafiya sun kamu da cutar a asibiti, Dokta Moll yana tsammani, kuma aƙalla biyu sun kasance ma'aikatan kiwon lafiya na asibiti."
1564,13565586387278247864.wav,"Kila wasu marasa lafiya sun kamu da cutar a asibiti, Dokta Moll yana tsammani, kuma aƙalla biyu sun kasance ma'aikatan kiwon lafiya na asibiti."
1617,15918012404246606315.wav,"Wurin Shakatawar Ƙasa na Kruger (KNP) yana yankin arewa maso gabas na Afirka ta Kudu inda ya miƙa ta jikin iyakar oasar Mozambique a gabas, Zimbabwe a arewa, kuma a iyakar da ke Ƙoramar Kada ce."
1617,15125249359813906804.wav,"Wurin Shakatawar Ƙasa na Kruger (KNP) yana yankin arewa maso gabas na Afirka ta Kudu inda ya miƙa ta jikin iyakar oasar Mozambique a gabas, Zimbabwe a arewa, kuma a iyakar da ke Ƙoramar Kada ce."
1588,210649397624907538.wav,"Bisa ga fadin yan sanda, direban motan da ya buge mai hoton na iya fuskantan zargin aikata laifi."
1536,11747975189179552522.wav,"Mahukuntan yankin suna gargadin mazauna yankin da ke kusa da masana’antar da su kasance cikin gidajensu, a kashe na’urorin sanyaya ɗaki kuma kada a sha ruwan famfo."
1536,2873027450077821147.wav,"Mahukuntan yankin suna gargadin mazauna yankin da ke kusa da masana’antar da su kasance cikin gidajensu, a kashe na’urorin sanyaya ɗaki kuma kada a sha ruwan famfo."
1561,11431931350644684194.wav,Ana iya zuwa yawancin gundumomi a cikin kananan bas wadanda ke da kwari ga dadin tafiya.
1605,18146006334845224912.wav,Saboda doguwar nesa daga nahiyoyi masu shayarwa ba su iya yin tafiyar ba wanda ya sa katowar kunkuru matsayin dabba ta farko da ake kiwo a Galapagos.
1638,399149306068905845.wav,Watakila Safaris ita ce mafi girman zane-zanen yawon buda ido a Afirka kuma abin birgewa ga baƙi da yawa.
1638,17883060155380580109.wav,Watakila Safaris ita ce mafi girman zane-zanen yawon buda ido a Afirka kuma abin birgewa ga baƙi da yawa.
1513,515270244640197434.wav,An san ƙasar Argentina da mallakar ɗaya daga cikin ƙungiyoyin wasan ƙwallon doki da ‘yan wasa mafi nagarta a duniya.
1513,3592005661129610672.wav,An san ƙasar Argentina da mallakar ɗaya daga cikin ƙungiyoyin wasan ƙwallon doki da ‘yan wasa mafi nagarta a duniya.
1544,8011364361899401277.wav,Kwari ne dabbobin da suka fara tashi cikin iska. Iya tashin su ya taimaka musu wajen kauce wa abokan gaba cikin sauki kuma su sami abinci da yin barnara sosai.
1544,16591845121692851955.wav,Kwari ne dabbobin da suka fara tashi cikin iska. Iya tashin su ya taimaka musu wajen kauce wa abokan gaba cikin sauki kuma su sami abinci da yin barnara sosai.
1596,18050741604510909365.wav,"Masu rajin ɗabi’ar yanayi da masana falsafa sun maida hankali kan tsofaffin rubuce-rubuce, musamman, akan Baibul da a ka rubuta da yaren Latin."
1596,13902089637587404819.wav,"Masu rajin ɗabi’ar yanayi da masana falsafa sun maida hankali kan tsofaffin rubuce-rubuce, musamman, akan Baibul da a ka rubuta da yaren Latin."
1548,4324480649697380010.wav,Lokacin da kuka kira wanda yake da nisan duban mil kuna amfani da tauraron dan adam.
1548,8833179218180259942.wav,Lokacin da kuka kira wanda yake da nisan duban mil kuna amfani da tauraron dan adam.
1636,16300974337861397610.wav,Mutanen Spain sun fara mulkin mallaka wanda ya ɗauki ƙarni uku.
1636,16917594095796189642.wav,Mutanen Spain sun fara mulkin mallaka wanda ya ɗauki ƙarni uku.
1551,2554311992399995563.wav,Har yanzu suna ƙoƙarin gano yadda girman hatsarin ya kasance da kuma yadda abin zai shafi Duniya.
1551,16063512049674378617.wav,Har yanzu suna ƙoƙarin gano yadda girman hatsarin ya kasance da kuma yadda abin zai shafi Duniya.
1551,7993274619660147976.wav,Har yanzu suna ƙoƙarin gano yadda girman hatsarin ya kasance da kuma yadda abin zai shafi Duniya.
1570,4259433509260878006.wav,Hakanan ba ta da ikon yin watsi da dokokin haraji da haraji tsakanin jihohi.
1570,1417521183824907852.wav,Hakanan ba ta da ikon yin watsi da dokokin haraji da haraji tsakanin jihohi.
