codes,wav_codes,transcript
1624,1058870436633198232.wav,Àwọn ojú ọ̀nà omi abẹ́lé lè jẹ́ àkolé tó dára láti gbé ìsinmi lẹ́nu iṣẹ́ lé lórí.
1624,6476021458897711491.wav,Àwọn ojú ọ̀nà omi abẹ́lé lè jẹ́ àkolé tó dára láti gbé ìsinmi lẹ́nu iṣẹ́ lé lórí.
1626,18362210932179190395.wav,"Asiwaju oniwúra ti Olimpiki ló yẹ kó wẹ̀ ní eré 100m àti 200m igbasile àti eré ikọlẹ mẹ́ta ní Ìdíje Olimpiki, ṣùgbọ́n torípé ó fohùn lẹ̀ wọn ṣàríyanjiyàn bó ya ara rẹ̀ yá gá."
1626,4975331686391063783.wav,"Asiwaju oniwúra ti Olimpiki ló yẹ kó wẹ̀ ní eré 100m àti 200m igbasile àti eré ikọlẹ mẹ́ta ní Ìdíje Olimpiki, ṣùgbọ́n torípé ó fohùn lẹ̀ wọn ṣàríyanjiyàn bó ya ara rẹ̀ yá gá."
1588,9981622863501926970.wav,"Pelu ohun ti awon agbofinro so, o sese ki awako oko to kolu ayaworan naa ma fi oju bale ejo."
1588,8175545307264074049.wav,"Pelu ohun ti awon agbofinro so, o sese ki awako oko to kolu ayaworan naa ma fi oju bale ejo."
1590,14436503812269306273.wav,Àkọ́kọ́ ni ọtí abẹ́léjẹ́. Kìí ṣe ọtí tó le púpọ̀ ṣùgbọ́n ó dùn ó n tunilára. Ọtí abẹ́lé ni wọ́n tún pè ní “Mant.”
1590,9170690514840490541.wav,Àkọ́kọ́ ni ọtí abẹ́léjẹ́. Kìí ṣe ọtí tó le púpọ̀ ṣùgbọ́n ó dùn ó n tunilára. Ọtí abẹ́lé ni wọ́n tún pè ní “Mant.”
1590,6679293661423777039.wav,Àkọ́kọ́ ni ọtí abẹ́léjẹ́. Kìí ṣe ọtí tó le púpọ̀ ṣùgbọ́n ó dùn ó n tunilára. Ọtí abẹ́lé ni wọ́n tún pè ní “Mant.”
1621,8048743424488609938.wav,Ní ìbẹ̀rẹ̀ àṣà Bisantini ni apá ìlà orùn ni ipá púpọ̀ lórí aṣọ.
1621,705378612907522256.wav,Ní ìbẹ̀rẹ̀ àṣà Bisantini ni apá ìlà orùn ni ipá púpọ̀ lórí aṣọ.
1619,18107814973435870059.wav,Ṣùgbọ́n púpọ̀ nínú àwọn ìkìlọ̀ ní wọ́n fi Katalani kọ torí oun ní òfin kọ́kọ́ fi ṣe ede gbendek.
1619,5676091483401011032.wav,Ṣùgbọ́n púpọ̀ nínú àwọn ìkìlọ̀ ní wọ́n fi Katalani kọ torí oun ní òfin kọ́kọ́ fi ṣe ede gbendek.
1619,15822494105956968016.wav,Ṣùgbọ́n púpọ̀ nínú àwọn ìkìlọ̀ ní wọ́n fi Katalani kọ torí oun ní òfin kọ́kọ́ fi ṣe ede gbendek.
1560,734310012307620029.wav,"Ní kẹ́tẹ́ ti o ba ti kúrò nínú ìjì, wíwẹ odò padà kí jé ìnira mo lọ̀pọ́ ìgbà."
1560,393871461407595735.wav,"Ní kẹ́tẹ́ ti o ba ti kúrò nínú ìjì, wíwẹ odò padà kí jé ìnira mo lọ̀pọ́ ìgbà."
1528,9018824366504941509.wav,Àwọn ọdún ìbílẹ̀ kan wà tí wọ́n ni ibi pàtàkì fún àwọn ẹbí tí wọ́n ni ọmọ láti dé sí.
1528,13147584575444380417.wav,Àwọn ọdún ìbílẹ̀ kan wà tí wọ́n ni ibi pàtàkì fún àwọn ẹbí tí wọ́n ni ọmọ láti dé sí.
1528,2013572197488139940.wav,Àwọn ọdún ìbílẹ̀ kan wà tí wọ́n ni ibi pàtàkì fún àwọn ẹbí tí wọ́n ni ọmọ láti dé sí.
1562,18062770607500331379.wav,"Eléyìí di ìse, sùgbọ́n irin mún kí àwọn pákó ẹsẹ̀ ọkọ̀ jẹ."
1562,17929268122551765198.wav,"Eléyìí di ìse, sùgbọ́n irin mún kí àwọn pákó ẹsẹ̀ ọkọ̀ jẹ."
1562,4455485926630305910.wav,"Eléyìí di ìse, sùgbọ́n irin mún kí àwọn pákó ẹsẹ̀ ọkọ̀ jẹ."
1595,17540360268656889230.wav,"Tibetan Buddhism dá lórí kíkọ́ Buddha, ṣùgbọ́n mahayana fàágùn nípasẹ̀ àwọn oríṣi ọ̀na láti Indian Yoga."
1595,16281384082881913410.wav,"Tibetan Buddhism dá lórí kíkọ́ Buddha, ṣùgbọ́n mahayana fàágùn nípasẹ̀ àwọn oríṣi ọ̀na láti Indian Yoga."
1646,2962814308388322483.wav,"Ọ̀pọ̀lọpọ̀ òkun ló wà, látàrí Auckland straddling ti ibùdó ọkọ̀ ojú omi. Àwọn tó gbajúmọ̀ jù wà ní agbègbè méta."
1646,13364551840749379740.wav,"Ọ̀pọ̀lọpọ̀ òkun ló wà, látàrí Auckland straddling ti ibùdó ọkọ̀ ojú omi. Àwọn tó gbajúmọ̀ jù wà ní agbègbè méta."
1510,6518467589691452276.wav,UN tún ní ìrètí láti parí ìkówójọ láti ran àwọn orílẹ̀ èdè tó ní ìkọlù global warming lọ́wọ́.
1510,5266401758727226122.wav,UN tún ní ìrètí láti parí ìkówójọ láti ran àwọn orílẹ̀ èdè tó ní ìkọlù global warming lọ́wọ́.
1510,7484300321953597626.wav,UN tún ní ìrètí láti parí ìkówójọ láti ran àwọn orílẹ̀ èdè tó ní ìkọlù global warming lọ́wọ́.
1585,4155076342843891797.wav,"Bí àkókò ṣe ń lọ, bí àwọn olùgbé titun ṣe n yípadà sí àyíká wọn, wọn ò ní fibẹ́ẹ̀ jọ àwọn olùgbé tókù."
1585,14120212579423389679.wav,"Bí àkókò ṣe ń lọ, bí àwọn olùgbé titun ṣe n yípadà sí àyíká wọn, wọn ò ní fibẹ́ẹ̀ jọ àwọn olùgbé tókù."
1585,9691421594994464399.wav,"Bí àkókò ṣe ń lọ, bí àwọn olùgbé titun ṣe n yípadà sí àyíká wọn, wọn ò ní fibẹ́ẹ̀ jọ àwọn olùgbé tókù."
1597,3938625403419382081.wav,Ilé ìfowópamọ́sí tó wà ní erékùsù ní Stanley káàkiri ibi ìtajà ìwọ̀ oòrùn FIC nìkan ni o ti lè pààrọ̀ owó.
1597,9309319024287833233.wav,Ilé ìfowópamọ́sí tó wà ní erékùsù ní Stanley káàkiri ibi ìtajà ìwọ̀ oòrùn FIC nìkan ni o ti lè pààrọ̀ owó.
1597,17619766028255727876.wav,Ilé ìfowópamọ́sí tó wà ní erékùsù ní Stanley káàkiri ibi ìtajà ìwọ̀ oòrùn FIC nìkan ni o ti lè pààrọ̀ owó.
1603,17954986244003409821.wav,"Ìjàm̀bá ojú òfúrufú ló wọ́pọ̀ ní ilẹ̀ Iran, èyí tó ní ìtàn pípẹ́ fún àìse àbòjútó tó péye fún ìlò ará ìlú àti ológun."
1603,932946877235430106.wav,"Ìjàm̀bá ojú òfúrufú ló wọ́pọ̀ ní ilẹ̀ Iran, èyí tó ní ìtàn pípẹ́ fún àìse àbòjútó tó péye fún ìlò ará ìlú àti ológun."
1601,16262534211666634482.wav,Àwọn onímọ̀ sáyẹnsì gbàgbọ́ pé àwọn Osiloti ma ń fí oorun wá àti tẹ̀lé eranko tí wọn fẹ́ jẹ.
1601,3988760555878416999.wav,Àwọn onímọ̀ sáyẹnsì gbàgbọ́ pé àwọn Osiloti ma ń fí oorun wá àti tẹ̀lé eranko tí wọn fẹ́ jẹ.
1609,14345238115160522364.wav,Robin Uthappa wọlé pẹ̀lú góòlù tó ga jùlọ bí i àádọ́rin pẹ̀lú bọ́ọ̀lù mọ́kànlélógì nípa gbígbá mẹ́rin mọ́kànlá àti mẹ́fà méjì.
1609,14495510263206719887.wav,Robin Uthappa wọlé pẹ̀lú góòlù tó ga jùlọ bí i àádọ́rin pẹ̀lú bọ́ọ̀lù mọ́kànlélógì nípa gbígbá mẹ́rin mọ́kànlá àti mẹ́fà méjì.
1609,8166824553951674296.wav,Robin Uthappa wọlé pẹ̀lú góòlù tó ga jùlọ bí i àádọ́rin pẹ̀lú bọ́ọ̀lù mọ́kànlélógì nípa gbígbá mẹ́rin mọ́kànlá àti mẹ́fà méjì.
1512,18352142864647740060.wav,"Agbègbè tuntun ní ọ̀pọ̀lọpọ̀ ohun àlùmọ́nì àti àwọn orogún òwò lóríṣìíríṣìí, fún ìdí èyí iye ènìyàn tuntun yóò nílò oríṣìíríṣìí nǹkan láti ní okun tí wọ́n fi lè kọjú àwọn tí wọ́n jọ ń sorogún."
1512,1436424925854943874.wav,"Agbègbè tuntun ní ọ̀pọ̀lọpọ̀ ohun àlùmọ́nì àti àwọn orogún òwò lóríṣìíríṣìí, fún ìdí èyí iye ènìyàn tuntun yóò nílò oríṣìíríṣìí nǹkan láti ní okun tí wọ́n fi lè kọjú àwọn tí wọ́n jọ ń sorogún."
1512,7737006716388829247.wav,"Agbègbè tuntun ní ọ̀pọ̀lọpọ̀ ohun àlùmọ́nì àti àwọn orogún òwò lóríṣìíríṣìí, fún ìdí èyí iye ènìyàn tuntun yóò nílò oríṣìíríṣìí nǹkan láti ní okun tí wọ́n fi lè kọjú àwọn tí wọ́n jọ ń sorogún."
1513,5321539938200248302.wav,A mọ ìlú Argentina nitorí wọ́n ní ẹgbẹ́ polo àti òṣèrè ní àgbáyé.
1513,18350988583752266003.wav,A mọ ìlú Argentina nitorí wọ́n ní ẹgbẹ́ polo àti òṣèrè ní àgbáyé.
1513,14142007861585521059.wav,A mọ ìlú Argentina nitorí wọ́n ní ẹgbẹ́ polo àti òṣèrè ní àgbáyé.
1618,2175310637323758669.wav,"Ní apá Àríwá tàbí Sentinel Range ni Antarctica tí ó jẹ́ àwọn òkè tí ó ga jù, Vinson Massif, ga to ìwọ̀n maili ọ̀rìnlé ní ẹgbẹ̀rún mẹ́rin àti méjìléláàdórùn ún Òke Vinson."
1618,4394509006617320933.wav,"Ní apá Àríwá tàbí Sentinel Range ni Antarctica tí ó jẹ́ àwọn òkè tí ó ga jù, Vinson Massif, ga to ìwọ̀n maili ọ̀rìnlé ní ẹgbẹ̀rún mẹ́rin àti méjìléláàdórùn ún Òke Vinson."
1575,17751664033375806404.wav,Isreli bere fun isoju omo ogun ni petele naa fun odun mewa ni kete ti won pa ti kowesile nigba naa PA gba pe ohun ma fi isoju naa le fun odun marun nikan.
1520,17815296018495499144.wav,"Nínú àwọn ènìyàn egbèje tí wọ́n rí saájú ètò ìdìbò àpapọ̀ ọdún 2010, àwọn tí ó takoìdi orílẹ̀ olómìnira ilẹ̀ Australia láti ọdún 2008 fi ìdá mẹ́jọ pọ̀ si."
1520,1764025696959319111.wav,"Nínú àwọn ènìyàn egbèje tí wọ́n rí saájú ètò ìdìbò àpapọ̀ ọdún 2010, àwọn tí ó takoìdi orílẹ̀ olómìnira ilẹ̀ Australia láti ọdún 2008 fi ìdá mẹ́jọ pọ̀ si."
1520,10444548305603438500.wav,"Nínú àwọn ènìyàn egbèje tí wọ́n rí saájú ètò ìdìbò àpapọ̀ ọdún 2010, àwọn tí ó takoìdi orílẹ̀ olómìnira ilẹ̀ Australia láti ọdún 2008 fi ìdá mẹ́jọ pọ̀ si."
1600,1130340636670291602.wav,"Apeere aawon ohun sise nibe ni ise ode, eja pipa, aworan yiya, wiwo eye ati bibewo awon ogba idaraya ati kika alaye nipa awon agbegbe eranko ati ewe."
1600,16558206951269936155.wav,"Apeere aawon ohun sise nibe ni ise ode, eja pipa, aworan yiya, wiwo eye ati bibewo awon ogba idaraya ati kika alaye nipa awon agbegbe eranko ati ewe."
1630,4583772231104920850.wav,Arly Velasquez ti ilẹ̀ Mexico parí nípò karùndínlógún ìjókòó àwọn ọkùnrin Super-G. Adam Hall ti ilẹ̀ New Zealand parí pẹ̀lú ipò kẹsàn án níjòòkó àwọn ọkùnrin Super-G.
1630,181599566714933858.wav,Arly Velasquez ti ilẹ̀ Mexico parí nípò karùndínlógún ìjókòó àwọn ọkùnrin Super-G. Adam Hall ti ilẹ̀ New Zealand parí pẹ̀lú ipò kẹsàn án níjòòkó àwọn ọkùnrin Super-G.
1658,11289046874994227831.wav,"Pẹ̀lú gbigba àwọn àmì ẹ̀yẹ méjìdínlógún lójojúmọ́, ọ̀pọ̀ àwọn orílẹ̀-èdè ti kùnà láti wà lóri tábìlì àmì ẹ̀yẹ."
1658,16507867122900267519.wav,"Pẹ̀lú gbigba àwọn àmì ẹ̀yẹ méjìdínlógún lójojúmọ́, ọ̀pọ̀ àwọn orílẹ̀-èdè ti kùnà láti wà lóri tábìlì àmì ẹ̀yẹ."
1658,415054744653145139.wav,"Pẹ̀lú gbigba àwọn àmì ẹ̀yẹ méjìdínlógún lójojúmọ́, ọ̀pọ̀ àwọn orílẹ̀-èdè ti kùnà láti wà lóri tábìlì àmì ẹ̀yẹ."
1523,7759609210192370970.wav,"Esi asekagba je ti ibori pelu ayo kan don do, mokanlelogun si ogun, to o fi opin si aifi-idiremi meedogun lera-lera ti All Blacks’."
1523,12778460984013759354.wav,"Esi asekagba je ti ibori pelu ayo kan don do, mokanlelogun si ogun, to o fi opin si aifi-idiremi meedogun lera-lera ti All Blacks’."
1523,7420984200023304158.wav,"Esi asekagba je ti ibori pelu ayo kan don do, mokanlelogun si ogun, to o fi opin si aifi-idiremi meedogun lera-lera ti All Blacks’."
1522,7150033304120291339.wav,"Ọgbọ́n àmúṣe pèsè ọ̀nà àbáyọ pẹlú àwọn ìrìn àjo lọ́ sí pápá. Àwọn akẹ́kọ̀ọ́ lè wo àwọn iṣẹ́ ọnà tí ó wà ní ilé ìkó àwọn iṣẹ́ ọnà sí, lọ wo ilé iṣẹ́ ẹja ní ọ̀ṣọ́ sí, tàbí kí wọ́n máa wo àwọn iṣẹ́ ọnà tí ó rẹwà bí wọ́n ṣe wà ní kílásì wọn."
1641,11175472301837782542.wav,Awon igbokiji kii se eera mangurufi nikan sa- lara re ni die ninu awon ite igbokiji nla to ku ti o figba kan bo gbogbo ile Gangetiki.
1641,5020277819640374124.wav,Awon igbokiji kii se eera mangurufi nikan sa- lara re ni die ninu awon ite igbokiji nla to ku ti o figba kan bo gbogbo ile Gangetiki.
1641,17931387582305339330.wav,Awon igbokiji kii se eera mangurufi nikan sa- lara re ni die ninu awon ite igbokiji nla to ku ti o figba kan bo gbogbo ile Gangetiki.
1582,10329484556822835935.wav,Púpọ̀ nínu ayé àwọn ẹbí Ibru ṣẹlẹ̀ ní afẹ́fẹ́ ìta.
1582,3485004124673327654.wav,Púpọ̀ nínu ayé àwọn ẹbí Ibru ṣẹlẹ̀ ní afẹ́fẹ́ ìta.
1582,9970584113542762519.wav,Púpọ̀ nínu ayé àwọn ẹbí Ibru ṣẹlẹ̀ ní afẹ́fẹ́ ìta.
1614,10413474360284328474.wav,Wọ́n ríran dada ní òkùnkùn pẹ̀lú iràn òkùnkùn àti pe wọn ma n yọ́ rìn náà. Àwọn Osiloti ma n pa àwọ̀ da láti bá àyíká rẹ̀ rẹ́ kó ba lè bà léàwọn eranko tí wọ́n ma jẹ.
1568,7298546365925965426.wav,"Lóòótọ́ ni pé wọ́n ń lò ó káàkiri, pàápàá láàárín àwọn tí kìí ṣe Romani, ọ̀rọ̀ yìí “Gypsy” ní wọ́n máa ń ri bí ọ̀rọ̀ àbùkù, nítorí bí o ti ṣe so pọ̀ mọ́ ìgbàgbọ́ àtọwọ́dọ́wọ́ tí kò dára àti ojúwòye tí kò tọ̀nà tí wọn fi ń wo àwọn ará Romani"
1568,4425609270831234952.wav,"Lóòótọ́ ni pé wọ́n ń lò ó káàkiri, pàápàá láàárín àwọn tí kìí ṣe Romani, ọ̀rọ̀ yìí “Gypsy” ní wọ́n máa ń ri bí ọ̀rọ̀ àbùkù, nítorí bí o ti ṣe so pọ̀ mọ́ ìgbàgbọ́ àtọwọ́dọ́wọ́ tí kò dára àti ojúwòye tí kò tọ̀nà tí wọn fi ń wo àwọn ará Romani"
1568,4829715199806936266.wav,"Lóòótọ́ ni pé wọ́n ń lò ó káàkiri, pàápàá láàárín àwọn tí kìí ṣe Romani, ọ̀rọ̀ yìí “Gypsy” ní wọ́n máa ń ri bí ọ̀rọ̀ àbùkù, nítorí bí o ti ṣe so pọ̀ mọ́ ìgbàgbọ́ àtọwọ́dọ́wọ́ tí kò dára àti ojúwòye tí kò tọ̀nà tí wọn fi ń wo àwọn ará Romani"
1538,6176008981285299205.wav,"Ààyè tí ó wà láàrin Point Marion àti Fairmont se àfihàn àwọn ìpènijà àwọn awakọ̀ ní ojú ọ̀nà márosẹ̀ Buffalo-Pittsburgh, ní gbogbo igbà tí wọ́n bá gba àwọn ojú òpó tó dáwà kọjá."
1538,516094142443964791.wav,"Ààyè tí ó wà láàrin Point Marion àti Fairmont se àfihàn àwọn ìpènijà àwọn awakọ̀ ní ojú ọ̀nà márosẹ̀ Buffalo-Pittsburgh, ní gbogbo igbà tí wọ́n bá gba àwọn ojú òpó tó dáwà kọjá."
1616,16487565944134533248.wav,Ìmọ̀ ìjìnlẹ̀ sáyẹ̀nsì ti se àfihàn báyìí wípé ọrọ̀ ajé kábọ̀nù tí mún àyípadà bá ibùgbé láti ọ̀kan nínú àwọn ìpínlè rẹ̀ tó dúróo re èyí tó ti ń sàtìlẹyìn fún ìdàgbàsókè ọmọnìyàn láti bí i mílíọ̀nù méjì ọdún sẹ́yìn.
1616,15446269384559351971.wav,Ìmọ̀ ìjìnlẹ̀ sáyẹ̀nsì ti se àfihàn báyìí wípé ọrọ̀ ajé kábọ̀nù tí mún àyípadà bá ibùgbé láti ọ̀kan nínú àwọn ìpínlè rẹ̀ tó dúróo re èyí tó ti ń sàtìlẹyìn fún ìdàgbàsókè ọmọnìyàn láti bí i mílíọ̀nù méjì ọdún sẹ́yìn.
1616,1757099721508580599.wav,Ìmọ̀ ìjìnlẹ̀ sáyẹ̀nsì ti se àfihàn báyìí wípé ọrọ̀ ajé kábọ̀nù tí mún àyípadà bá ibùgbé láti ọ̀kan nínú àwọn ìpínlè rẹ̀ tó dúróo re èyí tó ti ń sàtìlẹyìn fún ìdàgbàsókè ọmọnìyàn láti bí i mílíọ̀nù méjì ọdún sẹ́yìn.
1566,3264506684173881743.wav,"Bee kede re, mejo ninu idamewa awon oja wa ni o gba owo ori nipase tarifi ni ilu Amerika aarin, aa wo e san."
1566,17168488542534816488.wav,"Bee kede re, mejo ninu idamewa awon oja wa ni o gba owo ori nipase tarifi ni ilu Amerika aarin, aa wo e san."
1572,13194450007232744432.wav,Boomu mẹ́ta bẹ̀ ní ẹ̀gbẹ́ ilé ìjọba laarin wákàtí méjì.
1572,3179357692304447926.wav,Boomu mẹ́ta bẹ̀ ní ẹ̀gbẹ́ ilé ìjọba laarin wákàtí méjì.
1572,1476247359944249473.wav,Boomu mẹ́ta bẹ̀ ní ẹ̀gbẹ́ ilé ìjọba laarin wákàtí méjì.
1598,9429519074003688169.wav,"Biotilejepe àwọn èyàn wà nílé náà nígbàtí mọ́́tò kọlù, kò sí kan nínú wọn tó ṣiṣe."
1598,17146471814572274404.wav,"Biotilejepe àwọn èyàn wà nílé náà nígbàtí mọ́́tò kọlù, kò sí kan nínú wọn tó ṣiṣe."
1598,17693680326952990914.wav,"Biotilejepe àwọn èyàn wà nílé náà nígbàtí mọ́́tò kọlù, kò sí kan nínú wọn tó ṣiṣe."
1613,7410212570977202641.wav,"Lẹ́yìn náà, àwọn gààrì pàápàá jùlọ àwọn gààrì ilẹ̀ Geesi ní ọ̀pá ààbò tí ó fi ààyè sílẹ̀ fáwọ láti subú kúrò lórí gààrì bí olùwà tó fẹ́ subú bá fàá sẹ́yì."
1613,12799006225994441036.wav,"Lẹ́yìn náà, àwọn gààrì pàápàá jùlọ àwọn gààrì ilẹ̀ Geesi ní ọ̀pá ààbò tí ó fi ààyè sílẹ̀ fáwọ láti subú kúrò lórí gààrì bí olùwà tó fẹ́ subú bá fàá sẹ́yì."
1613,11072347705502090074.wav,"Lẹ́yìn náà, àwọn gààrì pàápàá jùlọ àwọn gààrì ilẹ̀ Geesi ní ọ̀pá ààbò tí ó fi ààyè sílẹ̀ fáwọ láti subú kúrò lórí gààrì bí olùwà tó fẹ́ subú bá fàá sẹ́yì."
1571,8140694187383580176.wav,Àwọn ara Arabù kọ́kọ́ mú ẹ̀sìn ìsláàmi si ilẹ̀wọ́n dẹ̀ gbagbo gidi ni Komoros ati Mayoneeti.
1571,13697979168049971509.wav,Àwọn ara Arabù kọ́kọ́ mú ẹ̀sìn ìsláàmi si ilẹ̀wọ́n dẹ̀ gbagbo gidi ni Komoros ati Mayoneeti.
