codes,wav_codes,transcript
1651,12876192597064410243.wav,ਗੈਪ ਦੇ ਸਾਲ ਦੀ ਯੋਜਨਾ ਬਣਾਉਣ ਵਾਲਿਆਂ ਲੋਕਾਂ ਲਈ ਇੱਕ ਹੋਰ ਵਧੇਰੇ ਪ੍ਰਸਿੱਧ ਵਿਕਲਪ ਹੈ ਸੈਰ-ਸਪਾਟਾ ਕਰਨਾ ਅਤੇ ਸਿੱਖਣਾ।
1651,1739835065458706104.wav,ਗੈਪ ਦੇ ਸਾਲ ਦੀ ਯੋਜਨਾ ਬਣਾਉਣ ਵਾਲਿਆਂ ਲੋਕਾਂ ਲਈ ਇੱਕ ਹੋਰ ਵਧੇਰੇ ਪ੍ਰਸਿੱਧ ਵਿਕਲਪ ਹੈ ਸੈਰ-ਸਪਾਟਾ ਕਰਨਾ ਅਤੇ ਸਿੱਖਣਾ।
1651,12653360485882846103.wav,ਗੈਪ ਦੇ ਸਾਲ ਦੀ ਯੋਜਨਾ ਬਣਾਉਣ ਵਾਲਿਆਂ ਲੋਕਾਂ ਲਈ ਇੱਕ ਹੋਰ ਵਧੇਰੇ ਪ੍ਰਸਿੱਧ ਵਿਕਲਪ ਹੈ ਸੈਰ-ਸਪਾਟਾ ਕਰਨਾ ਅਤੇ ਸਿੱਖਣਾ।
1649,2209515574935073488.wav,"ਜਾਪਾਨ ਵਿੱਚ, ਪਹਿਲੀ ਚੈਰੀ ਬਲਾਸਮ ਪਾਰਟੀਆਂ ਦੀ ਮੇਜ਼ਬਾਨੀ ਸ਼ਾਸਕ ਦੁਆਰਾ ਕੇਵਲ ਆਪਣੇ ਆਪ ਲਈ ਅਤੇ ਸ਼ਾਹੀ ਦਰਬਾਰ ਦੇ ਆਲੇ-ਦੁਆਲੇ ਉੱਚ ਵਰਗ ਦਿਆਂ ਲੋਕਾਂ ਲਈ ਕੀਤੀ ਜਾਂਦੀ ਸੀ।"
1528,9585652353547713605.wav,ਕੁਝ ਤਿਉਹਾਰਾਂ ਵਿੱਚ ਨੌਜਵਾਲ ਬੱਚਿਆਂ ਵਾਲੇ ਪਰਿਵਾਰਾਂ ਲਈ ਵਿਸ਼ੇਸ਼ ਕੈਂਪਿੰਗ ਖੇਤਰ ਹੁੰਦੇ ਹਨ।
1528,11364449980793617560.wav,ਕੁਝ ਤਿਉਹਾਰਾਂ ਵਿੱਚ ਨੌਜਵਾਲ ਬੱਚਿਆਂ ਵਾਲੇ ਪਰਿਵਾਰਾਂ ਲਈ ਵਿਸ਼ੇਸ਼ ਕੈਂਪਿੰਗ ਖੇਤਰ ਹੁੰਦੇ ਹਨ।
1570,3585894317105436153.wav,ਉਸਨੂੰ ਰਾਜਾਂ ਦੇ ਵਿਚਕਾਰ ਟੈਕਸ ਸਬੰਧੀ ਕਾਨੂੰਨਾਂ ਅਤੇ ਦਰਾਂ ਨੂੰ ਓਵਰਰਾਈਡ ਕਰਨ ਦਾ ਵੀ ਅਧਿਕਾਰ ਨਹੀਂ ਸੀ।
1570,1208323158152653506.wav,ਉਸਨੂੰ ਰਾਜਾਂ ਦੇ ਵਿਚਕਾਰ ਟੈਕਸ ਸਬੰਧੀ ਕਾਨੂੰਨਾਂ ਅਤੇ ਦਰਾਂ ਨੂੰ ਓਵਰਰਾਈਡ ਕਰਨ ਦਾ ਵੀ ਅਧਿਕਾਰ ਨਹੀਂ ਸੀ।
1570,12989829873756541400.wav,ਉਸਨੂੰ ਰਾਜਾਂ ਦੇ ਵਿਚਕਾਰ ਟੈਕਸ ਸਬੰਧੀ ਕਾਨੂੰਨਾਂ ਅਤੇ ਦਰਾਂ ਨੂੰ ਓਵਰਰਾਈਡ ਕਰਨ ਦਾ ਵੀ ਅਧਿਕਾਰ ਨਹੀਂ ਸੀ।
1521,13276850748640665366.wav,ਪੁਲਾੜ ਵਿੱਚ ਮੌਜੂਦ ਉਪਗ੍ਰਿਹ ਕਾਲ ਪ੍ਰਾਪਤ ਕਰਦਾ ਹੈ ਅਤੇ ਇਸ ਨੂੰ ਤੁਰੰਤ ਹੇਠਾਂ ਵਾਪਸ ਭੇਜ ਦਿੰਦਾ ਹੈ।
1596,2866916614495344409.wav,"ਪ੍ਰਕਿਰਤੀਵਾਦੀਆਂ ਅਤੇ ਫ਼ਿਲਾਸਫ਼ਰਾਂ ਨੇ ਕਲਾਸਿਕਲ ਲਿਖਤਾਂ ਅਤੇ, ਖਾਸ ਤੌਰ ‘ਤੇ, ਲਾਤੀਨੀ ਭਾਸ਼ਾ ਵਿੱਚ ਬਾਈਬਲ ਉੱਤੇ ਧਿਆਨ ਕੇਂਦਰਿਤ ਕੀਤਾ।"
1644,3242085198071864636.wav,"ਟਿੱਪਣੀ ਦੀ ਮੰਗ ਕਰਨ ‘ਤੇ ਮਿੱਲਰ ਨੇ ਕਿਹਾ, ""ਮਾਈਕ ਸੁਣਨ ਵੇਲੇ ਬਹੁਤ ਗੱਲਾਂ ਕਰਦਾ ਹੈ...ਮੈਂ ਤਿਆਰ ਹੋ ਰਿਹਾ ਸੀ ਇਸਲਈ ਮੈਂ ਉਸਦੀ ਗੱਲ ਨਹੀਂ ਸੁਣ ਰਿਹਾ ਸੀ।"""
1644,9314440570419171111.wav,"ਟਿੱਪਣੀ ਦੀ ਮੰਗ ਕਰਨ ‘ਤੇ ਮਿੱਲਰ ਨੇ ਕਿਹਾ, ""ਮਾਈਕ ਸੁਣਨ ਵੇਲੇ ਬਹੁਤ ਗੱਲਾਂ ਕਰਦਾ ਹੈ...ਮੈਂ ਤਿਆਰ ਹੋ ਰਿਹਾ ਸੀ ਇਸਲਈ ਮੈਂ ਉਸਦੀ ਗੱਲ ਨਹੀਂ ਸੁਣ ਰਿਹਾ ਸੀ।"""
1644,15547741103533352837.wav,"ਟਿੱਪਣੀ ਦੀ ਮੰਗ ਕਰਨ ‘ਤੇ ਮਿੱਲਰ ਨੇ ਕਿਹਾ, ""ਮਾਈਕ ਸੁਣਨ ਵੇਲੇ ਬਹੁਤ ਗੱਲਾਂ ਕਰਦਾ ਹੈ...ਮੈਂ ਤਿਆਰ ਹੋ ਰਿਹਾ ਸੀ ਇਸਲਈ ਮੈਂ ਉਸਦੀ ਗੱਲ ਨਹੀਂ ਸੁਣ ਰਿਹਾ ਸੀ।"""
1537,1062083696989019802.wav,ਤੁਸੀਂ ਹਨੇਰੇ ਵਿੱਚ ਪਿਰਾਮਿਡ ਦੇਖ ਸਕਦੇ ਹੋ ਅਤੇ ਪ੍ਰਦਰਸ਼ਨ ਸ਼ੁਰੂ ਹੋਣ ਤੋਂ ਪਹਿਲਾਂ ਤੁਸੀਂ ਉਨ੍ਹਾਂ ਨੂੰ ਚੁੱਪ ਹਾਲਤ ਵਿੱਚ ਦੇਖ ਸਕਦੇ ਹੋ।
1522,14664683988276455068.wav,"ਤਕਨੀਕ ਆਭਾਸੀ ਫੀਲਡ ਟ੍ਰਿਪ ਦੇ ਨਾਲ ਇਸ ਸੋਲਿਊਸ਼ਨ ਦੀ ਪੇਸ਼ਕਸ਼ ਕਰਦੀ ਹੈ। ਵਿਦਿਆਰਥੀ ਆਪਣੀ ਕਲਾਸ ਵਿੱਚ ਬੈਠੇ ਹੋਏ ਹੀ ਅਜਾਇਬਘਰ ਦੀਆਂ ਕਲਾ-ਕਿਰਤਾਂ ਦੇਖ ਸਕਦੇ ਹਨ, ਜਲ-ਜੀਵਸ਼ਾਲਾ ਵਿਖੇ ਜਾ ਸਕਦੇ ਹਨ, ਜਾਂ ਸੁੰਦਰ ਕਲਾ ਨੂੰ ਨਿਹਾਰ ਸਕਦੇ ਹਨ।"
1606,14031319447205622546.wav,"ਪੁਰਤਗਾਲੀਆਂ ਨੇ ਇਸਨੂੰ ਤਬਾਹ ਕਰ ਦਿੱਤਾ ਅਤੇ ਕਾਸਾ ਬ੍ਰਾਂਕਾ ਦੇ ਨਾਮ ਨਾਲ ਦੁਬਾਰਾ ਉਸਾਰਿਆ, ਸਿਰਫ਼ 1755 ਵਿੱਚ ਭੁਚਾਲ ਤੋਂ ਬਾਅਦ ਤਿਆਗਣ ਵਾਸਤੇ।"
1606,3294665977087051918.wav,"ਪੁਰਤਗਾਲੀਆਂ ਨੇ ਇਸਨੂੰ ਤਬਾਹ ਕਰ ਦਿੱਤਾ ਅਤੇ ਕਾਸਾ ਬ੍ਰਾਂਕਾ ਦੇ ਨਾਮ ਨਾਲ ਦੁਬਾਰਾ ਉਸਾਰਿਆ, ਸਿਰਫ਼ 1755 ਵਿੱਚ ਭੁਚਾਲ ਤੋਂ ਬਾਅਦ ਤਿਆਗਣ ਵਾਸਤੇ।"
1606,7729916813103914036.wav,"ਪੁਰਤਗਾਲੀਆਂ ਨੇ ਇਸਨੂੰ ਤਬਾਹ ਕਰ ਦਿੱਤਾ ਅਤੇ ਕਾਸਾ ਬ੍ਰਾਂਕਾ ਦੇ ਨਾਮ ਨਾਲ ਦੁਬਾਰਾ ਉਸਾਰਿਆ, ਸਿਰਫ਼ 1755 ਵਿੱਚ ਭੁਚਾਲ ਤੋਂ ਬਾਅਦ ਤਿਆਗਣ ਵਾਸਤੇ।"
1513,13885688608122626363.wav,ਅਰਜੇਂਟੀਨਾ ਦੁਨੀਆ ਵਿੱਚ ਪੋਲੋ ਦੀਆਂ ਸਭ ਤੋਂ ਵਧੀਆ ਟੀਮਾਂ ਅਤੇ ਖਿਡਾਰੀਆਂ ਵਾਲੇ ਦੇਸ਼ਾਂ ਵਿੱਚੋਂ ਇੱਕ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ।
1513,10809065901381690535.wav,ਅਰਜੇਂਟੀਨਾ ਦੁਨੀਆ ਵਿੱਚ ਪੋਲੋ ਦੀਆਂ ਸਭ ਤੋਂ ਵਧੀਆ ਟੀਮਾਂ ਅਤੇ ਖਿਡਾਰੀਆਂ ਵਾਲੇ ਦੇਸ਼ਾਂ ਵਿੱਚੋਂ ਇੱਕ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ।
1600,1880932111447148625.wav,"ਸਾਈਟ 'ਤੇ ਕੀਤੀਆਂ ਜਾਣ ਵਾਲੀਆਂ ਗਤੀਵਿਧੀਆਂ ਦੀਆਂ ਉਦਾਹਰਨਾਂ ਵਿੱਚ ਸ਼ਿਕਾਰ ਕਰਨਾ, ਮੱਛੀ ਫੜਨਾ, ਫੋਟੋਗ੍ਰਾਫ਼ੀ, ਪੰਛੀ ਦੇਖਣਾ, ਅਤੇ ਪਾਰਕਾਂ ਵਿੱਚ ਜਾਣਾ, ਅਤੇ ਵਾਤਾਵਰਨ ਪ੍ਰਣਾਲੀ ਦੀ ਜਾਣਕਾਰੀ ਬਾਰੇ ਅਧਿਐਨ ਕਰਨਾ ਸ਼ਾਮਲ ਹੈ।"
1600,11047140176840145736.wav,"ਸਾਈਟ 'ਤੇ ਕੀਤੀਆਂ ਜਾਣ ਵਾਲੀਆਂ ਗਤੀਵਿਧੀਆਂ ਦੀਆਂ ਉਦਾਹਰਨਾਂ ਵਿੱਚ ਸ਼ਿਕਾਰ ਕਰਨਾ, ਮੱਛੀ ਫੜਨਾ, ਫੋਟੋਗ੍ਰਾਫ਼ੀ, ਪੰਛੀ ਦੇਖਣਾ, ਅਤੇ ਪਾਰਕਾਂ ਵਿੱਚ ਜਾਣਾ, ਅਤੇ ਵਾਤਾਵਰਨ ਪ੍ਰਣਾਲੀ ਦੀ ਜਾਣਕਾਰੀ ਬਾਰੇ ਅਧਿਐਨ ਕਰਨਾ ਸ਼ਾਮਲ ਹੈ।"
1544,8093552639934493666.wav,ਪਤੰਗੇ ਹਵਾ ਵਿੱਚ ਜਾਣ ਵਾਲੇ ਪਹਿਲੇ ਜਾਨਵਰ ਸਨ। ਉੱਡਣ ਦੀ ਉਨ੍ਹਾਂ ਦੀ ਸਮਰੱਥਾ ਨੇ ਉਨ੍ਹਾਂ ਲਈ ਦੁਸ਼ਮਣਾ ਤੋਂ ਬੱਚਣ ਤੇ ਭੋਜਨ ਪ੍ਰਾਪਤ ਕਰਨ ਅਤੇ ਸੰਗ ਕਰਨਾ ਜ਼ਿਆਦਾ ਆਸਾਨ ਕੀਤਾ।
1568,2181481922834589483.wav,"ਹਾਲਾਂਕਿ ਇਸਦਾ ਵਿਆਪਕ ਤੌਰ 'ਤੇ, ਵਿਸ਼ੇਸ਼ ਰੂਪ ਵਿੱਚ ਗੈਰ-ਰੋਮਾਨੀ ਵਿੱਚ, ਉਪਯੋਗ ਕੀਤਾ ਜਾਂਦਾ ਹੈ, ""ਜਿਪਸੀ"" ਸ਼ਬਦ ਨੂੰ ਇਸਦੀਆਂ ਨਕਾਰਾਤਮਕ ਧਾਰਨਾਵਾਂ ਅਤੇ ਰੋਮਾਨੀ ਲੋਕਾਂ ਦੇ ਗਲਤ ਅਨੁਭਵਾਂ ਦੇ ਕਾਰਨ ਅਕਸਰ ਅਪਮਾਨਜਨਕ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ।"
1568,18415069446775936152.wav,"ਹਾਲਾਂਕਿ ਇਸਦਾ ਵਿਆਪਕ ਤੌਰ 'ਤੇ, ਵਿਸ਼ੇਸ਼ ਰੂਪ ਵਿੱਚ ਗੈਰ-ਰੋਮਾਨੀ ਵਿੱਚ, ਉਪਯੋਗ ਕੀਤਾ ਜਾਂਦਾ ਹੈ, ""ਜਿਪਸੀ"" ਸ਼ਬਦ ਨੂੰ ਇਸਦੀਆਂ ਨਕਾਰਾਤਮਕ ਧਾਰਨਾਵਾਂ ਅਤੇ ਰੋਮਾਨੀ ਲੋਕਾਂ ਦੇ ਗਲਤ ਅਨੁਭਵਾਂ ਦੇ ਕਾਰਨ ਅਕਸਰ ਅਪਮਾਨਜਨਕ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ।"
1568,13454259161809203626.wav,"ਹਾਲਾਂਕਿ ਇਸਦਾ ਵਿਆਪਕ ਤੌਰ 'ਤੇ, ਵਿਸ਼ੇਸ਼ ਰੂਪ ਵਿੱਚ ਗੈਰ-ਰੋਮਾਨੀ ਵਿੱਚ, ਉਪਯੋਗ ਕੀਤਾ ਜਾਂਦਾ ਹੈ, ""ਜਿਪਸੀ"" ਸ਼ਬਦ ਨੂੰ ਇਸਦੀਆਂ ਨਕਾਰਾਤਮਕ ਧਾਰਨਾਵਾਂ ਅਤੇ ਰੋਮਾਨੀ ਲੋਕਾਂ ਦੇ ਗਲਤ ਅਨੁਭਵਾਂ ਦੇ ਕਾਰਨ ਅਕਸਰ ਅਪਮਾਨਜਨਕ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ।"
1561,13086818438279536054.wav,"ਅਧਿਕਤਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਛੋਟੀਆਂ ਜਪਾਨੀ ਬੱਸਾਂ ਦੁਆਰਾ ਸੇਵਾ ਕੀਤੀ ਜਾਂਦੀ ਹੈ, ਜੋ ਆਰਾਮਦਾਇਕ ਅਤੇ ਮਜ਼ਬੂਤ ਹਨ।"
1561,7912219670245680894.wav,"ਅਧਿਕਤਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਛੋਟੀਆਂ ਜਪਾਨੀ ਬੱਸਾਂ ਦੁਆਰਾ ਸੇਵਾ ਕੀਤੀ ਜਾਂਦੀ ਹੈ, ਜੋ ਆਰਾਮਦਾਇਕ ਅਤੇ ਮਜ਼ਬੂਤ ਹਨ।"
1561,12875169948314540622.wav,"ਅਧਿਕਤਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਛੋਟੀਆਂ ਜਪਾਨੀ ਬੱਸਾਂ ਦੁਆਰਾ ਸੇਵਾ ਕੀਤੀ ਜਾਂਦੀ ਹੈ, ਜੋ ਆਰਾਮਦਾਇਕ ਅਤੇ ਮਜ਼ਬੂਤ ਹਨ।"
1566,15114446273357715523.wav,ਸਾਡੇ ਅੱਸੀ ਪ੍ਰਤੀਸ਼ਤ ਉਤਪਾਦਾਂ ‘ਤੇ ਮੱਧ ਅਮਰੀਕਾ ਦੇ ਦੇਸ਼ਾਂ ਵਿੱਚ ਟੈਰਿਫਾਂ ਦੇ ਜ਼ਰੀਏ ਟੈਕਸ ਵਸੂਲਿਆ ਜਾਂਦਾ ਸੀ। ਇਸ ਦੇ ਬਾਵਜੂਦ ਵੀ ਅਸੀਂ ਤੁਹਾਡੇ ਨਾਲ ਚੰਗੀ ਤਰ੍ਹਾ ਪੇਸ਼ ਆਉਂਦੇ ਹਾਂ।
1599,10952403456788195466.wav,"ਮੂਲ ਜਨਸੰਖਿਆ ਵਿੱਚ ਬਿਲਕੁਲ ਵੀ ਕੋਈ ਤਬਦੀਲੀ ਨਹੀਂ ਆਈ ਹੈ, ਉਹਨਾਂ ਨੂੰ ਹਾਲੇ ਵੀ ਉਹੀ ਰੂਪਾਂਤਰਨ ਲੋੜੀਂਦੇ ਹਨ ਜੋ ਪਹਿਲਾਂ ਸੀ।"
1599,11123848392636795807.wav,"ਮੂਲ ਜਨਸੰਖਿਆ ਵਿੱਚ ਬਿਲਕੁਲ ਵੀ ਕੋਈ ਤਬਦੀਲੀ ਨਹੀਂ ਆਈ ਹੈ, ਉਹਨਾਂ ਨੂੰ ਹਾਲੇ ਵੀ ਉਹੀ ਰੂਪਾਂਤਰਨ ਲੋੜੀਂਦੇ ਹਨ ਜੋ ਪਹਿਲਾਂ ਸੀ।"
1599,15651914658098447780.wav,"ਮੂਲ ਜਨਸੰਖਿਆ ਵਿੱਚ ਬਿਲਕੁਲ ਵੀ ਕੋਈ ਤਬਦੀਲੀ ਨਹੀਂ ਆਈ ਹੈ, ਉਹਨਾਂ ਨੂੰ ਹਾਲੇ ਵੀ ਉਹੀ ਰੂਪਾਂਤਰਨ ਲੋੜੀਂਦੇ ਹਨ ਜੋ ਪਹਿਲਾਂ ਸੀ।"
1628,3349664163970984226.wav,"ਹੱਥ-ਸ਼ਿਲਪ ਨੂੰ ਪੁਰਾਤਨ ਕਲਾ ਦੇ ਨਮੂਨੇ ਵਾਂਗ ਦਰਸਾਇਆ ਜਾ ਸਕਦਾ ਹੈ, ਹਾਲਾਂਕਿ ਇਹ ਵੱਡੀ-ਗਿਣਤੀ ਵਿੱਚ ਬਣਦੀਆਂ ਚੀਜ਼ਾਂ ਤੋਂ ਘੱਟ ਪੁਰਾਣੇ ਹੁੰਦੇ ਹਨ।"
1628,6837479469075801126.wav,"ਹੱਥ-ਸ਼ਿਲਪ ਨੂੰ ਪੁਰਾਤਨ ਕਲਾ ਦੇ ਨਮੂਨੇ ਵਾਂਗ ਦਰਸਾਇਆ ਜਾ ਸਕਦਾ ਹੈ, ਹਾਲਾਂਕਿ ਇਹ ਵੱਡੀ-ਗਿਣਤੀ ਵਿੱਚ ਬਣਦੀਆਂ ਚੀਜ਼ਾਂ ਤੋਂ ਘੱਟ ਪੁਰਾਣੇ ਹੁੰਦੇ ਹਨ।"
1623,10652863023970204355.wav,ਲੇਖਾਂ ਨੂੰ ਸਾਰਿਆਂ ਰਾਜਾਂ ਤੋਂ ਸਰਬ-ਸੰਮਤੀ ਨਾਲ ਸਹਿਮਤੀ ਦੀ ਲੋੜ ਸੀ ਇਸ ਤੋਂ ਪਹਿਲਾਂ ਕਿ ਇਹਨਾਂ ਵਿੱਚ ਸੰਸ਼ੋਧਨ ਕੀਤਾ ਜਾਵੇ ਅਤੇ ਰਾਜਾਂ ਨੇ ਕੇਂਦਰੀ ਸਰਕਾਰ ਨੂੰ ਐਨੇ ਹਲਕੇ ਢੰਗ ਵਿੱਚ ਲਿਆ ਕਿ ਉਹਨਾਂ ਦੇ ਪ੍ਰਤਿਨਿਧੀ ਅਕਸਰ ਗ਼ੈਰ-ਮੌਜੂਦ ਰਹਿੰਦੇ ਸੀ।
1623,16216211536020655099.wav,ਲੇਖਾਂ ਨੂੰ ਸਾਰਿਆਂ ਰਾਜਾਂ ਤੋਂ ਸਰਬ-ਸੰਮਤੀ ਨਾਲ ਸਹਿਮਤੀ ਦੀ ਲੋੜ ਸੀ ਇਸ ਤੋਂ ਪਹਿਲਾਂ ਕਿ ਇਹਨਾਂ ਵਿੱਚ ਸੰਸ਼ੋਧਨ ਕੀਤਾ ਜਾਵੇ ਅਤੇ ਰਾਜਾਂ ਨੇ ਕੇਂਦਰੀ ਸਰਕਾਰ ਨੂੰ ਐਨੇ ਹਲਕੇ ਢੰਗ ਵਿੱਚ ਲਿਆ ਕਿ ਉਹਨਾਂ ਦੇ ਪ੍ਰਤਿਨਿਧੀ ਅਕਸਰ ਗ਼ੈਰ-ਮੌਜੂਦ ਰਹਿੰਦੇ ਸੀ।
1640,17530417191324678470.wav,"ਬਰਫੀਲੇ ਰਸਤਿਆਂ 'ਤੇ, ਘਿਸਾਵ ਘੱਟ ਹੁੰਦਾ ਹੈ ਅਤੇ ਤੁਸੀਂ ਨੰਗੇ ਐਸਫਾਲਟ ਵਾਂਗ ਵਾਹਨ ਨਹੀਂ ਚਲਾ ਸਕਦੇ ਹੋ।"
1574,2491293779461719107.wav,"ਸਰਦੀਆਂ ਵਿੱਚ ਜਾਨਲੇਵਾ ਠੰਡ ਹੋ ਸਕਦੀ ਹੈ: ਬਹੁਤ ਘੱਟ ਹੀ ਅਜਿਹਾ ਹੁੰਦਾ ਹੈ ਜਦੋਂ ਤਾਪਮਾਨ ਜਮਾਵ ਬਿੰਦੂ ਤੋਂ ਹੇਠਾਂ ਜਾਂਦਾ ਹੈ, ਪਰ ਹਵਾ ਅਤੇ ਨਮੀ ਦੇ ਇਕੱਠੇ ਹੋਣ ਕਾਰਨ ਇਹ ਥਰਮਾਮੀਟਰ ਦੇ ਮਾਪ ਤੋਂ ਵੀ ਵੱਧ ਠੰਡਾ ਮਹਿਸੂਸ ਹੁੰਦਾ ਹੈ।"
